Title,Abstract,PDF file name
VideoThinker: Building Agentic VideoLLMs with LLM-Guided Tool Reasoning,"Long-form video understanding remains a fundamental challenge for current Video Large Language Models (VideoLLMs). Most existing models rely on static reasoning over uniformly sampled frames, which weakens temporal localization and leads to substantial information loss in long videos. Agentic tools, such as temporal retrieval, spatial zoom, and temporal zoom, offer a natural way to overcome these limitations by enabling adaptive exploration of key moments. However, constructing agentic video-understanding data requires models that already possess strong long-video comprehension, creating a circular dependency. We address this challenge with VideoThinker, an agentic VideoLLM trained entirely on synthetic tool-interaction trajectories. Our key idea is to convert videos into rich captions and employ a powerful agentic LLM to generate multi-step tool-use sequences in the caption space. These trajectories are subsequently grounded back to video by replacing captions with actual frames, yielding a large-scale interleaved video-tool reasoning dataset without requiring any long-form understanding from the underlying VideoLLM. Training on this synthetic agentic dataset equips VideoThinker with dynamic reasoning capabilities, adaptive temporal exploration, and multi-step tool use. Remarkably, VideoThinker significantly outperforms both caption-only LLM agents and strong VideoLLM baselines across long-video benchmarks, demonstrating the effectiveness of tool-augmented synthetic data and adaptive retrieval-zoom reasoning for long-form video understanding.",Li_VideoThinker_Building_Agentic_VideoLLMs_with_LLM-Guided_Tool_Reasoning_CVPRF_2026_paper.pdf
EchoTrail-GUI: Building Actionable Memory for GUI Agents via Critic-Guided Self-Exploration,"Contemporary GUI agents, while increasingly capable due to advances in Large Vision-Language Models (VLMs), often operate with a critical limitation: they treat each task in isolation, lacking a mechanism to systematically learn from past successes. This digital amnesia results in sub-optimal performance, repeated errors, and poor generalization to novel challenges. To bridge this gap, we introduce EchoTrail-GUI, a novel framework designed to mimic human-like experiential learning by equipping agents with a dynamic, accessible memory. Our framework operates in three distinct stages. First, during Experience Exploration, an agent autonomously interacts with GUI environments to build a curated database of successful task trajectories, validated by a reward model. Crucially, the entire knowledge base construction is thus fully automated, requiring no human supervision. Second, in the Memory Injection stage, upon receiving a new task, our system efficiently retrieves the most relevant past trajectories to serve as actionable memories. Finally, during GUI Task Inference, these memories are injected as in-context guidance to inform the agent's reasoning and decision-making process. We demonstrate the efficacy of our approach on benchmarks including Android World and AndroidLab. The results show that EchoTrail-GUI significantly improves the task success rate and operational efficiency of baseline agents, validating the power of structured memory in creating more robust and intelligent GUI automation.",Li_EchoTrail-GUI_Building_Actionable_Memory_for_GUI_Agents_via_Critic-Guided_Self-Exploration_CVPRF_2026_paper.pdf
Loom: Diffusion-Transformer for Interleaved Generation,"Interleaved text-image generation aims to jointly produce coherent visual frames and aligned textual descriptions within a single sequence, enabling tasks such as style transfer, compositional synthesis, and procedural tutorials. We present Loom, a unified diffusion-transformer framework for interleaved text-image generation. Loom extends the Bagel unified model via full-parameter fine-tuning and an interleaved architecture that alternates textual and visual embeddings for multi-condition reasoning and sequential planning. A language-planning module first decomposes a user instruction into stepwise prompts and frame embeddings, which guide temporally consistent synthesis. For each frame, Loom conditions on a small set of sampled prior frames together with the global textual context, rather than concatenating all history, yielding controllable and efficient long-horizon generation. Across style transfer, compositional generation, and tutorial-like procedures, Loom delivers superior compositionality, temporal coherence, and text-image alignment. Loom outperforms Bagel by over 50% (text-to-interleaved) and 44% (image-to-interleaved), surpasses Anole by over 51% in the text setting. We also curate a 50K interleaved tutorial dataset and demonstrate strong improvements over unified and diffusion editing baselines.",Ye_Loom_Diffusion-Transformer_for_Interleaved_Generation_CVPRF_2026_paper.pdf
Concept Erasure via Attention Redirection,"Large text-to-image diffusion models have enabled remarkable creative potential, but they also reproduce copyrighted or sensitive concepts, raising significant ethical and legal concerns. We introduce a lightweight and principled approach for concept erasure, based on a novel mechanism we call attention redirection. Rather than directly suppressing target tokens, we train a dedicated eraser token that actively draws the attention away from the target concept in the image-text attention layers and redirects it toward a neutral anchor token. This intervention prevents the target concept from materializing during image generation, while keeping unrelated content and overall image quality intact. Our training scheme demonstrates strong suppression of the target concept with little collateral damage. Across diverse categories, we outperform existing weight-modification erasure methods while maintaining competitive preservation of non-target content. Moreover, we demonstrate that erasure remains effective even when the model has access to additional context, such as inpainting, where erased concepts often reappear in prior methods. These results establish attention redirection as a more robust and durable mechanism for safe and controllable generative modeling.",Schechter_Concept_Erasure_via_Attention_Redirection_CVPRF_2026_paper.pdf
FIRE-CIR: Fine-grained Reasoning for Composed Fashion Image Retrieval,"Composed image retrieval (CIR) aims to retrieve a target image that depicts a reference image modified by a textual description. While recent vision-language models (VLMs) achieve promising CIR performance by embedding images and text into a shared space for retrieval, they often fail to reason about what to preserve and what to change. This limitation hinders interpretability and yields suboptimal results, particularly in fine-grained domains like fashion. In this paper, we introduce FIRE-CIR, a model that brings compositional reasoning and interpretability to fashion CIR. Instead of relying solely on embedding similarity, FIRE-CIR performs question-driven visual reasoning: it automatically generates attribute-focused visual questions derived from the modification text, and verifies the corresponding visual evidence in both reference and candidate images. To train such a reasoning system, we automatically construct a large-scale fashion-specific visual question answering dataset, containing questions requiring either single- or dual-image analysis. During retrieval, our model leverages this explicit reasoning to re-rank candidate results, filtering out images inconsistent with the intended modifications. Experimental results on the Fashion IQ benchmark show that FIRE-CIR outperforms state-of-the-art methods in retrieval accuracy. It also provides interpretable, attribute-level insights into retrieval decisions.",Garderes_FIRE-CIR_Fine-grained_Reasoning_for_Composed_Fashion_Image_Retrieval_CVPRF_2026_paper.pdf
BridgeDiffusion: Latent Space Optimization for Independent Body-Part Generation with Motion Consistency Bridges in Interactive Dance,"Human motion frequently involves interpersonal interactions, as humans are inherently social beings. Among these interactions, duet dance represents one of the most challenging scenarios due to the complex and diverse movement patterns exhibited by human bodies during choreographed sequences. To address this challenge, we propose BridgeDiffusion, a hybrid VQVAE-Diffusion framework that independently generates body segments with distinct movement characteristics while maintaining full-body coherence through custom-designed Motion Consistency Bridge Denoisers. To further enhance interaction modeling, we introduce the Latent Space Optimization (LSO) algorithm, which refines model parameters via a novel Similarity Loss in the latent space. Our method requires only parameter fine-tuning, without relying on additional training data or introducing extra computation during inference. Experiments demonstrate state-of-the-art performance on both dance accompaniment and music-to-dance tasks. The framework establishes a new paradigm for modeling human-human motion interactions.",Huo_BridgeDiffusion_Latent_Space_Optimization_for_Independent_Body-Part_Generation_with_Motion_CVPRF_2026_paper.pdf
DINO-VO: Learning Where to Focus for Enhanced State Estimation,"We present DINO Patch Visual Odometry (DINO-VO), an end-to-end monocular visual odometry system with strong scene generalization. Current Visual Odometry (VO) systems often rely on heuristic feature extraction strategies, which can degrade accuracy and robustness, particularly in large-scale outdoor environments. DINO-VO addresses these limitations by incorporating a differentiable adaptive patch selector into the end-to-end pipeline, improving the quality of extracted patches and enhancing generalization across diverse datasets. Additionally, our system integrates a multi-task feature extraction module with a differentiable bundle adjustment (BA) module that leverages inverse depth priors, enabling the system to learn and utilize appearance and geometric information effectively. This integration bridges the gap between feature learning and state estimation. Extensive experiments on the TartanAir, KITTI, Euroc, and TUM datasets demonstrate that DINO-VO exhibits strong generalization across synthetic, indoor, and outdoor environments, achieving state-of-the-art tracking accuracy.",Chen_DINO-VO_Learning_Where_to_Focus_for_Enhanced_State_Estimation_CVPRF_2026_paper.pdf
VideoCanvas: Unified Video Completion from Arbitrary Spatiotemporal Patches via In-Context Conditioning,"Existing controllable video generation methods are typically designed for rigid, task-specific settings--such as first-frame image-to-video, inpainting, or interpolation--treating spatio-temporal control as a set of isolated problems. We formalize a unified task, arbitrary spatio-temporal video completion, where a model generates a coherent video from user-specified patches placed at any spatial location and timestamp. However, realizing such a unified framework within modern latent video diffusion models is non-trivial: causal video VAEs compress multiple frames into a single latent slot, making frame-level conditioning fundamentally ill-posed, and directly feeding sparsely populated, zero-padded video inputs into the VAE leads to severe out-of-distribution artifacts. To address these challenges, we propose VideoCanvas, a simple yet effective framework that adapts the In-Context Conditioning paradigm to arbitrary spatio-temporal completion without modifying or retraining the VAE. Our key idea is a hybrid conditioning strategy that decouples spatial and temporal control: spatially, we encode zero-padded full-frame canvases in image mode to keep VAE inputs in-distribution, and temporally we use Temporal RoPE Interpolation to assign each condition a continuous fractional index in the latent sequence for precise frame-level alignment. To evaluate this capability, we develop VideoCanvasBench, the first benchmark for arbitrary spatio-temporal video completion, covering both intra-scene fidelity and inter-scene creativity. Extensive experiments demonstrate that VideoCanvas achieves state-of-the-art performance across a diverse range of video generation tasks under a single, unified framework.",Cai_VideoCanvas_Unified_Video_Completion_from_Arbitrary_Spatiotemporal_Patches_via_In-Context_CVPRF_2026_paper.pdf
V-STaR: Benchmarking Video-LLMs on Video Spatio-Temporal Reasoning,"Human reasoning about video content typically follows a sequential process: establishing a spatio-temporal (""when-where"") context before inferring ""what"" occurs. In contrast, current Video Large Language Models (Video-LLMs) often reverse this order, performing well on what-based video question answering while struggling with the preceding when and where grounding steps. Existing benchmarks mostly focus on ""what"" object or event presence, overlooking deeper relational and spatio-temporal reasoning. To address this gap, we propose a Video Spatio-Temporal Reasoning (V-STaR) benchmark, designed to evaluate how Video-LLMs integrate explicit temporal and spatial cues in reasoning. The benchmark is built upon a Reverse Spatio-Temporal Reasoning (RSTR) mechanism that enforces a human-like Chain-of-Thought by decomposing video understanding into a coarse-to-fine series of interrelated questions about the same event. To support this evaluation, we construct a dataset using a semi-automated GPT-4-based pipeline that generates CoT-style spatio-temporal reasoning questions. Comprehensive evaluations of 16 state-of-the-art Video-LLMs on V-STaR reveal significant gaps in their ability to reason about ""when-where"" to ""what"" events occur. Our analysis uncovers three key insights: (1) models often rely on static representations instead of understanding dynamic processes; (2) there is a gap between implicit knowledge and explicit reasoning; and (3) semantic biases dominate the models' predictions. These findings highlight current limitations and point toward the need for more robust and interpretable video reasoning models.",Cheng_V-STaR_Benchmarking_Video-LLMs_on_Video_Spatio-Temporal_Reasoning_CVPRF_2026_paper.pdf
GRVS: a Generalizable and Recurrent Approach to Monocular Dynamic View Synthesis,"Synthesizing novel views from monocular videos of dynamic scenes remains a challenging problem. Scene-specific methods that optimize 4D representations with explicit motion priors often break down in highly dynamic regions where multi-view information is hard to exploit. Diffusion-based approaches that integrate camera control into large pre-trained models can produce visually plausible videos but frequently suffer from geometric inconsistencies across both static and dynamic areas. Both families of methods also require substantial computational resources. Building on the success of generalizable models for static novel view synthesis, we adapt the framework to dynamic inputs and propose a new model with two key components: (1) a recurrent loop that enables unbounded and asynchronous mapping between input and target videos and (2) an efficient use of plane sweeps over dynamic inputs to disentangle camera and scene motion, and achieve fine-grained, six-degrees-of-freedom camera controls. We train and evaluate our model on the UCSD dataset and on Kubric-4D-dyn, a new monocular dynamic dataset featuring longer, higher resolution sequences with more complex scene dynamics than existing alternatives. Our model outperforms four Gaussian Splatting-based scene-specific approaches, as well as two diffusion-based approaches in reconstructing fine-grained geometric details across both static and dynamic regions.",Tanay_GRVS_a_Generalizable_and_Recurrent_Approach_to_Monocular_Dynamic_View_CVPRF_2026_paper.pdf
Fashion130K: An E-commerce Fashion Dataset for Outfit Generation with Unified Multi-modal Condition,"Recent research work on fashion outfit generation focuses on promoting visual consistency of garments by leveraging key information from reference image and text prompt. However, the potential of outfit generation remains underexplored, requiring comprehensive e-commercial dataset and elaborative utilization of multi-modal condition.In this paper, we propose a brand-new e-commerce dataset, named Fashion130k, with various occasions, models, and garment types.For the consistent generation of garment, we design a framework with Unified Multi-modal Condition (UMC) to align and integrate the text and visual prompts into generation model.Specifically, we explore an embedding refiner to extract the unified embeddings of multi-modal prompts, within which a Fusion Transformer is proposed to align the multi-modal embeddings by adjusting the modality gap between text and image.Based on unified embeddings, the attention in generation model is redesigned to emphasis the correlations between prompts and noise image, inducing that the noise image can select the pivotal tokens of prompts for consistent outfit generation.Our dataset and proposed framework offer a general and nuanced exploration of multi-modal prompts for generation models.Extensive experiments on real-world applications and benchmark demonstrate the effectiveness of UMC in visual consistency, achieving promising result than that of SoTA methods.",He_Fashion130K_An_E-commerce_Fashion_Dataset_for_Outfit_Generation_with_Unified_CVPRF_2026_paper.pdf
PoseGen: In-Context LoRA Finetuning for Pose-Controllable Long Human Video Generation,"Generating temporally coherent, long-duration videos with precise control over subject identity and movement remains a fundamental challenge for contemporary diffusion-based models, which often suffer from identity drift and are limited to short video length. We present PoseGen, a novel framework that generates human videos of extended duration from a single reference image and a driving video. Our contributions include an in-context LoRA finetuning design that injects subject appearance at the token level for identity preservation, while simultaneously conditioning on pose information at the channel level for fine-grained motion control. To overcome duration limits, we introduce a segment-interleaved generation strategy, where non-overlapping segments are first generated with improved background consistency through a shared KV-cache mechanism, and then stitched into a continuous sequence via pose-aware interpolated generation. Despite being trained on a remarkably small 33-hour video dataset, PoseGen demonstrates superior performance over state-of-the-art baselines in identity fidelity, pose accuracy, and temporal consistency. Code is available at https://github.com/Jessie459/PoseGen.",He_PoseGen_In-Context_LoRA_Finetuning_for_Pose-Controllable_Long_Human_Video_Generation_CVPRF_2026_paper.pdf
Perturb and Recover: Fine-Tuning for Effective Backdoor Removal from CLIP,"Vision-Language models like CLIP have been shown to be highly effective at linking visual perception and natural language understanding, enabling sophisticated image-text capabilities, including strong retrieval and zero-shot classification performance. Their widespread use, as well as the fact that CLIP models are trained on image-text pairs from the web, make them both a worthwhile and relatively easy target for backdoor attacks. As training foundational models, such as CLIP, from scratch is very expensive, this paper focuses on cleaning potentially poisoned models via fine-tuning. We first show that existing cleaning techniques are not effective against simple structured triggers used in Blended or BadNet backdoor attacks, exposing a critical vulnerability for potential real-world deployment of these models. Then, we introduce PAR, Perturb and Recover, a surprisingly simple yet effective mechanism to remove backdoors from CLIP models. Through extensive experiments across different encoders and types of backdoor attacks, we show that PAR achieves high backdoor removal rate while preserving good standard performance. Finally, we illustrate that our approach is effective even only with synthetic text-image pairs, i.e. without access to real training data. The code and models are available on GitHub.",Singh_Perturb_and_Recover_Fine-Tuning_for_Effective_Backdoor_Removal_from_CLIP_CVPRF_2026_paper.pdf
The Unwritten Benchmark: A New Challenge for Multimodal Machine Learning in Abstract Perceptual Reasoning,"Current multimodal models have demonstrated remarkable proficiency in recognizing static visual and auditory content. However, their capacity for abstract perceptual reasoning, inferring unseen information from dynamic, generative processes, remains a critical and underexplored frontier. In this paper, we introduce The Unwritten Benchmark, a new challenge designed to probe this abstract perceptual and cognitive ability. We define the core task as acousto-kinematic word inference: models must decipher words, across 3 different writing styles, being written solely from the audio of pen scratches and the video of hand movements, without any visible ink trace. Our evaluation results reveal a profound gap between human and machine performance: while human participants achieve high ordered letter accuracy (over 80%), leading Multimodal Machine Learning Models, including GPT-4o and Gemini 2.5-Pro, struggle significantly, failing to even surpass 10%. Furthermore, we identify a paradoxical fusion effect in the models, where providing both modalities often degrades performance rather than improving it. This finding indicates a fundamental breakdown in their ability to synthesize complementary perceptual cues for this cognitive task. These findings highlight a significant challenge for current architectures, pointing to limitations in both cross-modal causal reasoning and the understanding of the micro-kinematics essential for such cognitive and intuitive perceptual reasoning.",Yadav_The_Unwritten_Benchmark_A_New_Challenge_for_Multimodal_Machine_Learning_CVPRF_2026_paper.pdf
Vision-Language Models for Automated 3D PET/CT Report Generation,"Positron emission tomography/computed tomography (PET/CT) is essential in oncology, yet the rapid expansion of scanners has outpaced the availability of trained specialists, making automated PET/CT report generation (PETRG) increasingly important for reducing clinical workload. Compared with structural imaging (e.g., X-ray, CT, and MRI), functional PET poses distinct challenges: metabolic patterns vary with tracer physiology, and whole-body 3D contextual information is required rather than local-region interpretation. To advance PETRG, we propose PETRG-3D, an end-to-end 3D dual-branch framework that separately encodes PET and CT volumes and incorporates style-adaptive prompts to mitigate inter-hospital variability in reporting practices. We construct PETRG-Lym, a multi-center lymphoma dataset collected from four hospitals (824 reports w/ 245,509 paired PET/CT slices), and construct AutoPET-RG-Lym, a publicly accessible PETRG benchmark derived from open imaging data but equipped with new expert-written, clinically validated reports (135 cases). To assess clinical utility, we introduce PETRG-Score, a lymphoma-specific evaluation protocol that jointly measures metabolic and structural findings across curated anatomical regions. Experiments show that PETRG-3D substantially outperforms existing methods on both natural language metrics (e.g., +31.49% ROUGE-L) and clinical efficacy metrics (e.g., +8.18% PET-All), highlighting the benefits of volumetric dual-modality modeling and style-aware prompting. Overall, this work establishes a foundation for future PET/CT-specific models emphasizing disease-aware reasoning and clinically reliable evaluation. Codes, models, and AutoPET-RG-Lym will be released.",Jiao_Vision-Language_Models_for_Automated_3D_PETCT_Report_Generation_CVPRF_2026_paper.pdf
SwiftNDC: Fast Neural Depth Correction for High-Fidelity 3D Reconstruction,"Depth-guided 3D reconstruction has gained popularity as a fast alternative to optimization-heavy approaches, yet existing methods still suffer from scale drift, multi-view inconsistencies, and the need for substantial refinement to achieve high-fidelity geometry. We propose SwiftNDC, a fast and general framework built around a Neural Depth Correction field that produces cross-view consistent depth maps. From these refined depths, we generate a dense point cloud through back-projection and robust reprojection-error filtering, obtaining a clean and uniformly distributed geometric initialization for downstream reconstruction. This reliable dense geometry substantially accelerates 3D Gaussian Splatting (3DGS)-based mesh reconstruction, enabling high-quality surfaces with significantly fewer optimization iterations. For novel-view synthesis, SwiftNDC can also improve 3DGS rendering quality, highlighting the benefits of strong geometric initialization. We conduct a comprehensive study across five datasets, including two for mesh reconstruction, as well as three for novel-view synthesis. SwiftNDC consistently reduces running time for accurate mesh reconstruction and boosts rendering fidelity for view synthesis, demonstrating the effectiveness of combining neural depth refinement with robust geometric initialization for high-fidelity and efficient 3D reconstruction.",Han_SwiftNDC_Fast_Neural_Depth_Correction_for_High-Fidelity_3D_Reconstruction_CVPRF_2026_paper.pdf
Temporally Consistent Long-Term Memory for 3D Single Object Tracking,"3D Single Object Tracking (3D-SOT) aims to localize a target object across a sequence of LiDAR point clouds, given its 3D bounding box in the first frame. Recent methods have adopted a memory-based approach to utilize previously observed features of the target object, but remain limited to only a few recent frames. This work reveals that their temporal capacity is fundamentally constrained to short-term context due to severe temporal feature inconsistency and excessive memory overhead. To this end, we propose a robust long-term 3D-SOT framework, ChronoTrack, which preserves the temporal feature consistency while efficiently aggregating the diverse target features via long-term memory. Based on a compact set of learnable memory tokens, ChronoTrack leverages long-term information through two complementary objectives: a temporal consistency loss and a memory cycle consistency loss. The former enforces feature alignment across frames, alleviating temporal drift and improving the reliability of proposed long-term memory. In parallel, the latter encourages each token to encode diverse and discriminative target representations observed throughout the sequence via memory-point-memory cyclic walks. As a result, ChronoTrack achieves new state-of-the-art performance on multiple 3D-SOT benchmarks, demonstrating its effectiveness in long-term target modeling with compact memory while running at real-time speed of 42 FPS on a single RTX 4090 GPU. The code is available at https://github.com/ujaejoon/ChronoTrack",Yoo_Temporally_Consistent_Long-Term_Memory_for_3D_Single_Object_Tracking_CVPRF_2026_paper.pdf
SPIDER: Spatial Image CorresponDence Estimator for Robust Calibration,"Reliable image correspondences form the foundation of vision-based spatial perception, enabling recovery of 3D structure and camera poses. However, unconstrained feature matching across domains such as aerial, indoor, and outdoor scenes remains challenging due to large variations in appearance, scale and viewpoint. Feature matching has been conventionally formulated as a 2D-to-2D problem; moreover, recent 3D foundation models provides spatial feature matching properties based on two-view geometry. Despite their power, we observe that these spatially coherent matches often concentrate on dominant planar regions, e.g., walls or ground surfaces, but remain less sensitive to fine-grained geometric details, particularly under large viewpoint changes.To better understand these trade-offs, we first perform linear probe experiments to evaluate the performance of various vision foundation models for image matching. Building on these insights, we introduce SPIDER, a universal feature matching framework that integrates a shared feature extraction backbone with two specialized network heads for estimating both 2D-based and 3D-based correspondences from coarse to fine. Finally, we introduce an image-matching evaluation benchmark that focuses on unconstrained scenarios with large baselines. SPIDER significantly outperforms SoTA methods, demonstrating its strong ability as a universal image-matching method. Project page: https://zhimin00.github.io/spider.github.io/.",Shao_SPIDER_Spatial_Image_CorresponDence_Estimator_for_Robust_Calibration_CVPRF_2026_paper.pdf
Animated-ART: Multi-Layer Transparent Video Generation,"Layered image design is fundamental to professional creative workflows, and the generation of layered images has attracted significant research interest. In this work, we extend layered image generation to the video domain, introducing the novel task of multi-layer transparent video generation--synthesizing multiple transparent dynamic layers that compose into coherent video sequences. We first construct the Transparent Dynamic Layer (TDL) dataset, specifically designed for training and evaluating models on animated RGBA layer sequences. Building on this dataset, we propose the Diffusion Multiple Dynamic Layers (DMDL) model, which generates variable-resolution transparent dynamic layers from static layer inputs, text prompts, and motion region layouts. DMDL supports both single-layer and multi-layer animated generation. Our approach makes two key technical contributions: (i) a latent multiple dynamic-layer diffusion model with static-to-dynamic generation capability, and (ii) a transparent dynamic-layer autoencoder. The diffusion model incorporates layer-aware spatial-temporal 4D-RoPE positional embeddings, enabling cross-layer interaction of visual tokens across layer, spatial, and temporal dimensions. Our autoencoder employs a specialized ViT-based decoder that leverages a two-stage, layout-conditional 3D-RoPE strategy to reconstruct transparent dynamic layers, effectively handling the varying levels of temporal upsampling inherent in the process. Extensive experiments validate our method's effectiveness, establishing a strong baseline for dynamic layer generation.",Li_Animated-ART_Multi-Layer_Transparent_Video_Generation_CVPRF_2026_paper.pdf
Why MLLMs Struggle to Determine Object Orientations,"Multimodal Large Language Models (MLLMs) struggle with tasks that require reasoning about 2D object orientation in images, as documented in prior work. Tong et al. and Nichols et al. hypothesize that these failures originate in the visual encoder, since commonly used encoders such as CLIP and SigLIP are trained for image-text semantic alignment rather than geometric reasoning. We design a controlled empirical protocol to test this claim by measuring whether rotations can be recovered from encoder representations. In particular, we examine SigLIP and ViT features from LLaVA-OneVision and Qwen2.5-VL 7B-Instruct models, respectively, using full images, and examine CLIP representations in LLaVA-1.5 and 1.6 using rotated foreground patches against natural background images. Our null hypothesis is that orientation information is not preserved in the encoder embeddings and we test this by training linear regressors to predict object orientation from encoded features. Contrary to the hypothesis, we find that orientation information is recoverable from encoder representations: simple linear models accurately predict object orientations from embeddings. This contradicts the assumption that MLLM orientation failures originate in the visual encoder. Having rejected the accepted hypothesis that MLLMs struggle with 2D orientation tasks because of visual encoder limitations, we still don't know why they fail. Although a full explanation is beyond the scope of this paper, we show that although present, orientation information is spread diffusely across tens of thousands of features. This may or may not be while MLLMs fail to exploit the available orientation information.",Gopinath_Why_MLLMs_Struggle_to_Determine_Object_Orientations_CVPRF_2026_paper.pdf
GLOW: Global Illumination-Aware Inverse Rendering of Indoor Scenes Captured with Dynamic Co-Located Light & Camera,"Inverse rendering of indoor scenes remains challenging due to the ambiguity between reflectance and lighting, exacerbated by inter-reflections among multiple objects. While natural illumination-based methods struggle to resolve this ambiguity, co-located light-camera setups offer better disentanglement as lighting can be easily calibrated via Structure-from-Motion. However, such setups introduce additional complexities like strong inter-reflections, dynamic shadows, near-field lighting, and moving specular highlights, which existing approaches fail to handle. We present GLOW, a Global Illumination-aware Inverse Rendering framework designed to address these challenges. GLOW integrates a neural implicit surface representation with a neural radiance cache to approximate global illumination, jointly optimizing geometry and reflectance through carefully designed regularization and initialization. We then introduce a dynamic radiance cache that adapts to sharp lighting discontinuities from near-field motion, and a surface-angle-weighted radiometric loss to suppress specular artifacts common in flashlight captures. Experiments show that GLOW substantially outperforms prior methods in material reflectance estimation under both natural and co-located illumination.",Wu_GLOW_Global_Illumination-Aware_Inverse_Rendering_of_Indoor_Scenes_Captured_with_CVPRF_2026_paper.pdf
PEDRA: Evaluating the Realism of Pedestrian Dynamics in Video Generation,"Pedestrian simulation traditionally relies on expert-tuned, hand-crafted models that limit scalability and generalization. Meanwhile, large-scale video generation models have achieved high visual realism across diverse settings, motivating exploration of their potential as general-purpose world simulators. Existing benchmarks primarily assess single-subject realism rather than scenes with multiple interacting people, leaving the plausibility of multi-agent dynamics in generated videos untested. We propose a rigorous evaluation protocol to benchmark text-to-video (T2V) and image-to-video (I2V) models as implicit simulators of pedestrian dynamics. For I2V, we leverage start frames from established datasets to enable direct comparison with ground truth videos, while for T2V we design a prompt suite covering varied crowd densities and interaction types. A key component is a method to reconstruct 2D bird's-eye view trajectories from pixel-space without known camera parameters. Our analysis shows that leading models exhibit effective priors for plausible multi-agent behavior, though issues such as merging and disappearing pedestrians reveal limits to their physical consistency.",Appelle_PEDRA_Evaluating_the_Realism_of_Pedestrian_Dynamics_in_Video_Generation_CVPRF_2026_paper.pdf
Any-Class Presence Likelihood for Robust Multi-Label Classification with Abundant Negative Data,"Multi-label Classification (MLC) assigns an instance to one or more non-exclusive classes. A challenge arises when the dataset contains a large proportion of instances with no assigned class, referred to as negative data, which can overwhelm the learning process and hinder the accurate identification and classification of positive instances. Nevertheless, it is common in MLC applications such as industrial defect detection, agricultural disease identification, and healthcare diagnosis to encounter large amounts of negative data. Assigning a separate negative class to these instances further complicates the learning objective and introduces unnecessary redundancies. To address this challenge, we redesign standard MLC loss functions by deriving a likelihood of any class being present, formulated by a normalized weighted geometric mean of the predicted class probabilities. We introduce a regularization parameter that controls the relative contribution of the absent class probabilities to the any-class presence likelihood in positive instances. The any-class presence likelihood complements the multi-label learning by encouraging the network to become more aware of implicit positive instances and improve the label classification within those positive instances. Experiments on large-scale datasets with negative data: SewerML, modified COCO, and ChestX-ray14, across various networks and base loss functions show that our loss functions consistently improve MLC performance of their standard loss counterparts, achieving gains of up to 6.01 percentage points in F1, 8.06 in F2, and 3.11 in mean average precision, all without additional parameters or computational complexity.",Tissera_Any-Class_Presence_Likelihood_for_Robust_Multi-Label_Classification_with_Abundant_Negative_CVPRF_2026_paper.pdf
Attention-Guided Energy Optimization for Label-Aligned Anomaly Generation,"The proposed method aims to alleviate the mask label drift issue when generating the anomalous image according to the Ground-Truth (GT) mask indicating the anomalous area. Previous works tend to adopt an extra segmentation model to predict the synthetic image's mask, which is further forced to approach the GT mask to optimize the generative model, with the drift issue alleviated. However, such method savily rely on the impeccable performance of the extra segmentation model, which is almost impossible for those tasks with limited training data. Thus, we propose a new pipeline method to tackle the challenge of mask label drift. Our method incrementally refines the generative model's cross-attention map corresponding to the anomalous region, converging it with the GT mask. Such a strategy negates the necessity for the extra segmentation model. Moreover, we introduce the Attention Discrepancy Maximisation (ADM) loss to enlarge the difference between the target and non-target regions distinguished by the GT mask within the generated image, substantially mitigating the drift issue. A notable enhancement in both mIoU and mDice is evident after training the downstream segmentation model with our generated samples. For instance, SAnet model achieves notable gains of 4.4% in mDice and 5.3% in mean Intersection over Union (mIoU) on ETIS dataset. The code will be released after acceptance.",Wan_Attention-Guided_Energy_Optimization_for_Label-Aligned_Anomaly_Generation_CVPRF_2026_paper.pdf
ConSel: Concept-Aware Self-supervised Learning for Regression Beyond Ordinal Tasks,"Regression is a fundamental problem in computer vision, underpinning tasks such as gaze estimation, head pose prediction, age assessment, aesthetic quality evaluation, crowd counting and historical image dating. We introduce ConSel (Concept-Aware Self-Supervised Regression), a unified framework that learns to predict continuous values by progressing from coarse semantic concepts to fine-grained numeric precision. ConSel follows a two-stage curriculum: (1) concept-aware self-supervised pretraining, which aligns visual embeddings with conceptual guidance through variance-covariance regularization without access to ground-truth labels, and (2) fine-tuning for precise continuous prediction. Unlike prior approaches that are optimized only for 1D ordinal regression, ConSel generalizes to both ordinal and multi-dimensional continuous tasks. Evaluated on 15 benchmark datasets spanning 6 domains, ConSel surpasses both domain-specialized and ordinal methods by 15-35% while using only 25% of labeled data (4x less than prior methods) .",Tariq_ConSel_Concept-Aware_Self-supervised_Learning_for_Regression_Beyond_Ordinal_Tasks_CVPRF_2026_paper.pdf
