title,pdf,arxiv,keywords,conference_day
AERGS-SLAM: Auto-Exposure-Robust Stereo 3D Gaussian Splatting SLAM,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_AERGS-SLAM_Auto-Exposure-Robust_Stereo_3D_Gaussian_Splatting_SLAM_CVPR_2026_paper.pdf,,3D Gaussian Splatting; SLAM; auto-exposure robustness; stereo SLAM; camera exposure network; exposure-controlled novel view synthesis; illumination-robust geometric feature; Gaussian map initialization; photorealistic mapping; localization accuracy,2026-06-07
Photo3D: Advancing Photorealistic 3D Generation through Structure-Aligned Detail Enhancement,https://openaccess.thecvf.com/content/CVPR2026/papers/Liang_Photo3D_Advancing_Photorealistic_3D_Generation_through_Structure-Aligned_Detail_Enhancement_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.08535,photorealistic 3D generation; 3D-native generators; structure-aligned multi-view synthesis; detail-enhanced multi-view dataset; 3D geometry; realistic detail enhancement; perceptual feature adaptation; semantic structure matching; appearance consistency; geometry-texture coupled generation,2026-06-07
"LiREC-Net: A Target-Free and Learning-Based Network for LiDAR, RGB, and Event Calibration",https://openaccess.thecvf.com/content/CVPR2026/papers/Dash_LiREC-Net_A_Target-Free_and_Learning-Based_Network_for_LiDAR_RGB_and_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.21754,LiDAR-RGB-event calibration; target-free calibration; learning-based calibration network; multi-sensor fusion; multi-sensor alignment; tri-modal calibration; shared LiDAR representation; projected depth map; autonomous driving perception; KITTI and DSEC datasets,2026-06-07
Drainage: A Unifying Framework for Addressing Class Uncertainty,https://openaccess.thecvf.com/content/CVPR2026/papers/Taha_Drainage_A_Unifying_Framework_for_Addressing_Class_Uncertainty_CVPR_2026_paper.pdf,,noisy labels; class ambiguity; out-of-distribution rejection; drainage node; probability mass reallocation; instance-dependent label noise; asymmetric label noise; CIFAR-10/100; dataset cleaning; open-set applications,2026-06-07
"Restore Text First, Enhance Image Later: Two-Stage Scene Text Image Super-Resolution with Glyph Structure Guidance",https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_Restore_Text_First_Enhance_Image_Later_Two-Stage_Scene_Text_Image_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.21590,scene text image super-resolution; glyph structure guidance; two-stage framework; text-first image-later paradigm; TIGER; glyph restoration; image enhancement; textual readability; UZ-ST dataset; Chinese scene text,2026-06-07
Evo-Retriever: LLM-Guided Curriculum Evolution with Viewpoint-Pathway Collaboration for Multimodal Document Retrieval,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Evo-Retriever_LLM-Guided_Curriculum_Evolution_with_Viewpoint-Pathway_Collaboration_for_Multimodal_Document_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.16455,multimodal document retrieval; visual-language models; cross-modal embeddings; late-interaction methods; multi-vector representations; LLM-guided curriculum evolution; Viewpoint-Pathway collaboration; multi-view image alignment; bidirectional contrastive learning; hard queries,2026-06-07
G-MIXER: Geodesic Mixup-based Implicit Semantic Expansion and Explicit Semantic Re-ranking for Zero-Shot Composed Image Retrieval,https://openaccess.thecvf.com/content/CVPR2026/papers/Lim_G-MIXER_Geodesic_Mixup-based_Implicit_Semantic_Expansion_and_Explicit_Semantic_Re-ranking_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.14710,Composed Image Retrieval; Zero-Shot Composed Image Retrieval; Geodesic Mixup; implicit semantic expansion; explicit semantic re-ranking; Multimodal Large Language Models; composed query features; reference image-text pairs; candidate set diversification; training-free retrieval,2026-06-07
Reconstructing CLIP for Open-Vocabulary Dense Perception,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Reconstructing_CLIP_for_Open-Vocabulary_Dense_Perception_CVPR_2026_paper.pdf,,CLIP; open-vocabulary dense perception; dense cross-modal alignment; self-distillation; DenseRC; dense representations construction; multi-layer value embeddings; cls token semantics; Head-Selective Gating; semantic segmentation,2026-06-07
Cross-Axis Feature Fusion with Joint-Wise Motion Difference Prediction for Text-Based 3D Human Motion Editing,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_Cross-Axis_Feature_Fusion_with_Joint-Wise_Motion_Difference_Prediction_for_Text-Based_CVPR_2026_paper.pdf,,text-based 3D human motion editing; joint-wise motion difference prediction; cross-axis feature fusion; axis-anchored transformers; joint-anchored transformer; time-anchored transformer; Soft-DTW distance; source motion preservation; MotionFix dataset; diffusion models,2026-06-07
VIRD: View-Invariant Representation through Dual-Axis Transformation for Cross-View Pose Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Park_VIRD_View-Invariant_Representation_through_Dual-Axis_Transformation_for_Cross-View_Pose_Estimation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.12918,cross-view pose estimation; view-invariant representations; dual-axis transformation; global localization; polar transformation; context-enhanced positional attention; ground-view image; geo-referenced satellite image; view-reconstruction loss; KITTI and VIGOR datasets,2026-06-07
TimeBridge: Self-Supervised Video Representation Learning via Start-End Joint Embedding and In-Between Frame Prediction,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_TimeBridge_Self-Supervised_Video_Representation_Learning_via_Start-End_Joint_Embedding_and_CVPR_2026_paper.pdf,,self-supervised video representation learning; temporal transformations; start-end joint embedding; in-between frame prediction; frame-to-frame dynamics; temporal consistency; cross-concatenated class tokens; lightweight decoders; video object segmentation; semantic part propagation,2026-06-07
Thinking With Videos: Multimodal Tool-Augmented Reinforcement Learning for Long Video Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Thinking_With_Videos_Multimodal_Tool-Augmented_Reinforcement_Learning_for_Long_Video_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.04416,multimodal large language models; long video reasoning; video question answering; temporal grounding; tool-augmented learning; agentic video reasoning; multimodal chain-of-thought; dense video frame sampling; multi-task reinforcement learning; Difficulty-aware Group Relative Policy Optimization,2026-06-07
High-Fidelity Mobile Avatars with Pruned Local Blendshapes,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhan_High-Fidelity_Mobile_Avatars_with_Pruned_Local_Blendshapes_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.01854,high-fidelity human avatars; multi-view video reconstruction; Gaussian-based full-body avatars; pose-dependent appearance; nonlinear Gaussian attributes; local linear blendshapes; minimal blendshape representation; blendshape pruning; WebGPU rendering; mobile avatar rendering,2026-06-07
Neural Differentiation in Deep Networks: A Theoretical Framework for Expressivity and Representational Diversity,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Neural_Differentiation_in_Deep_Networks_A_Theoretical_Framework_for_Expressivity_CVPR_2026_paper.pdf,,neural differentiation; Neural Differentiation Index; neuron representational diversity; loss-aware neuron significance; NDI-guided elimination; network compression; Neural Differentiation Pruning; training-time neuron sparsification; structured sparsity; architecture-agnostic pruning,2026-06-07
ShapeAR: Generating Editable Shape Layers via Autoregressive Diffusion,https://openaccess.thecvf.com/content/CVPR2026/papers/Chakraborty_ShapeAR_Generating_Editable_Shape_Layers_via_Autoregressive_Diffusion_CVPR_2026_paper.pdf,,autoregressive latent diffusion; editable vector shape layers; raster-to-SVG; non-overlapping RGBA shape layers; flow-matching diffusion; latent space generation; complex scene decomposition; partial layer composition; geometry-aware evaluation metrics; aesthetic and structural quality,2026-06-07
Towards Stable Federated Continual Test-Time Adaptation in Wild World,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Towards_Stable_Federated_Continual_Test-Time_Adaptation_in_Wild_World_CVPR_2026_paper.pdf,,Federated Continual Test-Time Adaptation; BPFedCTTA; Bayesian Prior-guided Adaptation; Uncertainty-Gated Single-client Aggregation; Personalized Federated Learning; client data heterogeneity; domain shifts; catastrophic forgetting; cross-domain classification; cross-domain segmentation,2026-06-07
Beyond Ground-Truth: Leveraging Image Quality Priors for Real-World Image Restoration,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiao_Beyond_Ground-Truth_Leveraging_Image_Quality_Priors_for_Real-World_Image_Restoration_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.29773,real-world image restoration; image quality priors; no-reference image quality assessment; perceptual fidelity; quality-conditioned Transformer; learned codebook prior; dual-branch codebook; discrete representation-based quality optimization; quality-guided enhancement; continuous latent spaces,2026-06-07
Hybrid Token Compression for Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Hybrid_Token_Compression_for_Vision-Language_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.08240,vision-language models; hybrid token compression; visual patch tokens; continuous compression; discrete quantization; MGVQ quantization; symbolic anchors; ViT patches; disentanglement attention mask; VLM efficiency-fidelity dilemma,2026-06-07
Trust-calibrated Collaborative Learning for Long-Tailed Visual Recognition,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Trust-calibrated_Collaborative_Learning_for_Long-Tailed_Visual_Recognition_CVPR_2026_paper.pdf,,long-tailed visual recognition; Trust-calibrated Collaborative Learning; multi-expert models; mutual knowledge distillation; bias propagation; error consolidation; trustworthy knowledge orchestration; knowledge quality gate; tail-class knowledge compensation; consensus error calibration,2026-06-07
Parameter-Efficient Adaptation for MLLMs via Implicit Modality Decomposition,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Parameter-Efficient_Adaptation_for_MLLMs_via_Implicit_Modality_Decomposition_CVPR_2026_paper.pdf,,parameter-efficient fine-tuning; multimodal large language models; Implicit Modality Decomposition; LoRA; modality-imbalanced learning; modality-specific parameters; cross-modal interference; modality-invariant semantics; audio-visual-text tasks; parameter-efficient adaptation,2026-06-07
Rethinking Two-Stage Referring-by-Tracking in Referring Multi-Object Tracking: Make it Strong Again,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Rethinking_Two-Stage_Referring-by-Tracking_in_Referring_Multi-Object_Tracking_Make_it_Strong_CVPR_2026_paper.pdf,https://arxiv.org/abs/2503.07516,Referring Multi-Object Tracking; Referring-by-Tracking; two-stage RBT framework; FlexHook; Conditioning Hook; language-conditioned cue injection; sampling-based feature construction; Pairwise Correspondence Decoder; active correspondence modeling; CLIP-based similarity matching,2026-06-07
StreamDiT: Real-Time Streaming Text-to-Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Kodaira_StreamDiT_Real-Time_Streaming_Text-to-Video_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2507.03745,text-to-video generation; streaming video generation; transformer-based diffusion models; flow matching; moving buffer; mixed training; adaLN DiT; window attention; multistep distillation; real-time video generation,2026-06-07
Roots Beneath the Cut: Uncovering the Risk of Concept Revival in Pruning-Based Unlearning for Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Roots_Beneath_the_Cut_Uncovering_the_Risk_of_Concept_Revival_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.06640,pruning-based unlearning; diffusion models; concept revival; pruned weights; side-channel signals; erased concepts; data-free attack; training-free attack; concept-related weights; secure pruning mechanisms,2026-06-07
Efficient Unrolled Networks for Large-Scale 3D Inverse Problems,https://openaccess.thecvf.com/content/CVPR2026/papers/Vo_Efficient_Unrolled_Networks_for_Large-Scale_3D_Inverse_Problems_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.02141,deep unrolling; imaging inverse problems; large-scale 3D inverse problems; domain partitioning; normal operator approximations; end-to-end reconstruction models; global forward operators; 3D X-ray cone-beam tomography; 3D multi-coil accelerated MRI; single-GPU training and inference,2026-06-07
"See Less, See Right: Bi-directional Perceptual Shaping For Multimodal Reasoning",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_See_Less_See_Right_Bi-directional_Perceptual_Shaping_For_Multimodal_Reasoning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.22120,Bi-directional Perceptual Shaping; vision-language models; multimodal reasoning; question-conditioned masked views; where-to-look signals; KL-consistency constraint; evidence-preserving view; KL-separation constraint; evidence-ablated view; fine-grained visual evidence,2026-06-07
Mesh-Pro: Asynchronous Advantage-guided Ranking Preference Optimization for Artist-style Quadrilateral Mesh Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Mesh-Pro_Asynchronous_Advantage-guided_Ranking_Preference_Optimization_for_Artist-style_Quadrilateral_Mesh_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.00526,asynchronous online reinforcement learning; 3D mesh generation; Advantage-guided Ranking Preference Optimization; Mesh-Pro; direct preference optimization; group relative policy optimization; diagonal-aware mixed triangular-quadrilateral tokenization; mesh representation; ray-based reward; artistic quadrilateral meshes,2026-06-07
Causality in Video Diffusers is Separable from Denoising,https://openaccess.thecvf.com/content/CVPR2026/papers/Bai_Causality_in_Video_Diffusers_is_Separable_from_Denoising_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.10095,causality in video diffusers; causal diffusion models; temporal reasoning; iterative denoising; autoregressive video diffusers; cross-frame attention; intra-frame rendering; Separable Causal Diffusion; causal transformer encoder; diffusion decoder,2026-06-07
X-PCR: A Benchmark for Cross-modality Progressive Clinical Reasoning in Ophthalmic Diagnosis,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_X-PCR_A_Benchmark_for_Cross-modality_Progressive_Clinical_Reasoning_in_Ophthalmic_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.20350,Cross-Modality Progressive Clinical Reasoning; ophthalmic diagnosis; Multi-modal Large Language Models; clinical reasoning capacity; multi-modal diagnosis; progressive reasoning chain; cross-modal integration; ophthalmology diagnostic workflow; expert-verified VQA pairs; ophthalmic diseases,2026-06-07
Task-Oriented Data Synthesis and Control-Rectify Sampling for Remote Sensing Semantic Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Task-Oriented_Data_Synthesis_and_Control-Rectify_Sampling_for_Remote_Sensing_Semantic_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.16740,remote sensing semantic segmentation; task-oriented data synthesis; TODSynth; Multimodal Diffusion Transformer; unified triple attention; text-image-mask joint attention; DiT-based generative foundation model; few-shot segmentation; control-rectify flow matching; semantic loss-guided sampling,2026-06-07
Recurrent Reasoning with Vision-Language Models for Estimating Long-Horizon Embodied Task Progress,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Recurrent_Reasoning_with_Vision-Language_Models_for_Estimating_Long-Horizon_Embodied_Task_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.17312,long-horizon task progress estimation; embodied agents; Vision-Language Models; recurrent reasoning; Chain of Thought; local video snippets; temporal dependencies; ALFRED; Ego4D; progress-enhanced policy learning,2026-06-07
SRA 2: Variational Autoencoder Self-Representation Alignment for Efficient Diffusion Training,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_SRA_2_Variational_Autoencoder_Self-Representation_Alignment__for_Efficient_Diffusion_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.17830,diffusion transformers; efficient diffusion training; Variational Autoencoder features; self-representation alignment; intermediate latent features; feature alignment loss; lightweight projection layer; training convergence acceleration; intrinsic guidance framework; generation quality,2026-06-07
InvCoSS: Inversion-driven Continual Self-supervised Learning in Medical Multi-modal Image Pre-training,https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_InvCoSS_Inversion-driven_Continual_Self-supervised_Learning_in_Medical_Multi-modal_Image_Pre-training_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.19213,continual self-supervised learning; medical multi-modal image pre-training; foundation models; catastrophic forgetting; data replay; model inversion; synthetic images; InvUNet; multi-scale fusion architecture; repulsive representation learning,2026-06-07
Beyond Single Images: A Comprehensive Benchmark for Album-Level Vision-Language Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_Beyond_Single_Images_A_Comprehensive_Benchmark_for_Album-Level_Vision-Language_Understanding_CVPR_2026_paper.pdf,,AlbumBench; album-level vision-language understanding; automatic album organization; Vision-Language Models; multi-image understanding; photo selection; photo rating; album-specific photo grouping; album context understanding; user intent understanding,2026-06-07
AToken: A Unified Tokenizer for Vision,https://openaccess.thecvf.com/content/CVPR2026/papers/Lu_AToken_A_Unified_Tokenizer_for_Vision_CVPR_2026_paper.pdf,https://arxiv.org/abs/2509.14476,unified visual tokenizer; high-fidelity reconstruction; semantic understanding; 4D latent space; pure transformer architecture; 4D rotary position embeddings; adversarial-free training objective; progressive training curriculum; continuous and discrete latent tokens; multimodal AI systems,2026-06-07
Urban-GS: A Unified 3D Gaussian Splatting Framework for Compact and High-Fidelity Aerial-to-Street Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Urban-GS_A_Unified_3D_Gaussian_Splatting_Framework_for_Compact_and_CVPR_2026_paper.pdf,,3D Gaussian Splatting; aerial-to-street reconstruction; urban scene reconstruction; radiance field reconstruction; novel view synthesis; aerial-street view integration; adaptive densification; contribution-based anchor pruning; storage overhead reduction; global-to-local optimization,2026-06-07
Bridging RGB and Hematoxylin Components: An Interleaved Guidance and Fusion Framework for Point Supervised Nuclei Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Huan_Bridging_RGB_and_Hematoxylin_Components_An_Interleaved_Guidance_and_Fusion_CVPR_2026_paper.pdf,,nuclei instance segmentation; histopathology images; point-level annotations; weakly supervised segmentation; DFGNet; RGB-Hematoxylin component fusion; dual-representation complementary fusion; Reciprocal Cross-scale Dynamic Fusion Module; Entropy Confidence Aggregation Unit; Interleaved point-Guided Attention,2026-06-07
Masking Matters: Unlocking the Spatial Reasoning Capabilities of LLMs for 3D Scene-Language Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Jeon_Masking_Matters_Unlocking_the_Spatial_Reasoning_Capabilities_of_LLMs_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.02487,3D scene-language understanding; spatial reasoning; Large Language Models; 3D multi-modal reasoning; causal attention mask; adaptive attention mask; 3D Spatial Language Instruction Mask; Geometry-adaptive Mask; Instruction-aware Mask; decoder design,2026-06-07
PriVi: Towards a General-Purpose Video Model for Primate Behavior in the Wild,https://openaccess.thecvf.com/content/CVPR2026/papers/Mueller_PriVi_Towards_a_General-Purpose_Video_Model_for_Primate_Behavior_in_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.09675,primate behavior analysis; primate-centric video pretraining; PriVi dataset; V-JEPA; domain-level pretraining; video representation learning; frozen classifier evaluation; low-label applications; data efficiency; generalization,2026-06-07
CHIPS: Efficient CLIP Adaptation via Curvature-aware Hybrid Influence-based Data Selection,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhuang_CHIPS_Efficient_CLIP_Adaptation_via_Curvature-aware_Hybrid_Influence-based_Data_Selection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.18519,CLIP adaptation; continual pre-training; data selection; Curvature-aware Hybrid Influence in Projection Subspace; image-text pairs; Newton-style alignment; InfoNCE-aware curvature estimator; Johnson-Lindenstrauss sketching; general-domain preservation; medical benchmarks,2026-06-07
DiP: Taming Diffusion Models in Pixel Space,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_DiP_Taming_Diffusion_Models_in_Pixel_Space_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.18822,pixel space diffusion; Diffusion Transformer; Patch Detailer Head; high-resolution synthesis; Latent Diffusion Models; VAE-free generation; global-local generation; fine-grained detail restoration; ImageNet synthesis; FID score,2026-06-07
ReasonX: MLLM-Guided Intrinsic Image Decomposition,https://openaccess.thecvf.com/content/CVPR2026/papers/Dirik_ReasonX_MLLM-Guided_Intrinsic_Image_Decomposition_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.04222,intrinsic image decomposition; multimodal large language model; MLLM-guided comparative supervision; relative intrinsic comparisons; GRPO rewards; unlabeled in-the-wild images; conditional intrinsic predictors; albedo estimation; depth accuracy; high-level vision reasoning,2026-06-07
ReLaX: Reasoning with Latent Exploration for Large Reasoning Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_ReLaX_Reasoning_with_Latent_Exploration_for_Large_Reasoning_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.07558,Reinforcement Learning with Verifiable Rewards; Large Reasoning Models; latent exploration; Koopman operator theory; hidden state dynamics; Dynamic Spectral Dispersion; policy optimization; exploration-exploitation tradeoff; multimodal reasoning benchmarks; token-level diversity,2026-06-07
BrickNet: Graph-Backed Generative Brick Assembly,https://openaccess.thecvf.com/content/CVPR2026/papers/Kulits_BrickNet_Graph-Backed_Generative_Brick_Assembly_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.22984,LEGO-brick build sequences; graph-based program representation; LDraw brick objects; generative brick assembly; physical constraints; connectivity parametrization; language model generation; diverse connection semantics; autoregressive structure assembly; spatial part relationships,2026-06-07
Diffusion Mental Averages,https://openaccess.thecvf.com/content/CVPR2026/papers/Thawatdamrongkit_Diffusion_Mental_Averages_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.29239,Diffusion Mental Averages; diffusion model semantic space; trajectory alignment; denoising trajectories; noise latents; coarse-to-fine semantics; sharp prototypes; multimodal concepts; CLIP clustering; Textual Inversion,2026-06-07
SFR-Net: Steering-Fusion-Refining Network in Multi-label Zero-Shot Sewer Defect Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_SFR-Net_Steering-Fusion-Refining_Network_in_Multi-label_Zero-Shot_Sewer_Defect_Detection_CVPR_2026_paper.pdf,,multi-label zero-shot learning; sewer defect detection; visual-semantic alignment; alignment ambiguity; Steering-Fusion-Refining Network; representation steering; parameter-efficient feature steering; multi-granularity evidence fusion; relational score refining; Sewer-ML dataset,2026-06-07
LumiMotion: Improving Gaussian Relighting with Scene Dynamics,https://openaccess.thecvf.com/content/CVPR2026/papers/Kaleta_LumiMotion_Improving_Gaussian_Relighting_with_Scene_Dynamics_CVPR_2026_paper.pdf,,inverse rendering; Gaussian relighting; 3D Gaussian Splatting; dynamic 2D Gaussian Splatting; scene dynamics; albedo estimation; material-illumination disentanglement; arbitrary dynamic scenes; dynamic scene deformation constraints; synthetic inverse rendering benchmark,2026-06-07
D2Dewarp: Dual Dimensions Geometric Representation Learning Based Document Image Dewarping,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_D2Dewarp_Dual_Dimensions_Geometric_Representation_Learning_Based_Document_Image_Dewarping_CVPR_2026_paper.pdf,https://arxiv.org/abs/2507.08492,document image dewarping; D2Dewarp; geometric representation learning; horizontal-vertical lines; fine-grained deformation perception; X-Y coordinate fusion module; feature complementarity; automatic fine-grained annotation; DocDewarpHV; distortion training dataset,2026-06-07
SegMoTE: Token-Level Mixture of Experts for Medical Image Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Lu_SegMoTE_Token-Level_Mixture_of_Experts_for_Medical_Image_Segmentation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.19213,SegMoTE; token-level mixture of experts; medical image segmentation; SAM adaptation; interactive segmentation models; modality-specific adaptation; anatomy-specific tasks; progressive prompt tokenization; fully automatic segmentation; low annotation cost,2026-06-07
STAR: Test-Time Adaptation Can Enhance Universal Prompt Learning for Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Fu_STAR_Test-Time_Adaptation_Can_Enhance_Universal_Prompt_Learning_for_Vision-Language_CVPR_2026_paper.pdf,,test-time adaptation; universal prompt learning; vision-language models; noisy unlabeled target data; in-distribution and out-of-distribution instances; pseudo-label uncertainty estimation; separability-aware gating; conjugate optimization; dynamic memory bank; prototypical retrieval,2026-06-07
Semantic Context Matters: Improving Conditioning for Autoregressive Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Jin_Semantic_Context_Matters_Improving_Conditioning_for_Autoregressive_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.14063,autoregressive image generation; image editing; semantic conditioning; SCAR; Compressed Semantic Prefilling; Semantic Alignment Guidance; autoregressive decoding; vector-quantized prefilling; instruction editing; controllable generation,2026-06-07
LiteVGGT: Boosting Vanilla VGGT via Geometry-aware Cached Token Merging,https://openaccess.thecvf.com/content/CVPR2026/papers/Shu_LiteVGGT_Boosting_Vanilla_VGGT_via_Geometry-aware_Cached_Token_Merging_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.04939,Visual Geometry Grounded Transformer; 3D vision foundation models; 3D reconstruction; geometric perception; geometry-aware cached token merging; token merging; geometric correlations; anchor token selection; efficient fine-tuning; FP8 quantization,2026-06-07
Adapter Shield: A Unified Framework with Built-in Authentication for Preventing Unauthorized Zero-Shot Image-to-Image Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Jia_Adapter_Shield_A_Unified_Framework_with_Built-in_Authentication_for_Preventing_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.00075,zero-shot image-to-image generation; diffusion models; Adapter Shield; built-in authentication; unauthorized image synthesis; image encoders; cross-attention layers; reversible embedding encryption; multi-target adversarial perturbation; secure access control,2026-06-07
Med-CMR: A Fine-Grained Benchmark Integrating Visual Evidence and Clinical Logic for Medical Complex Multimodal Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Gong_Med-CMR_A_Fine-Grained_Benchmark_Integrating_Visual_Evidence_and_Clinical_Logic_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.00818,Medical Complex Multimodal Reasoning; medical MLLMs; visual-reasoning integration; Visual Question Answering; small-object detection; fine-detail discrimination; spatial understanding; temporal prediction; causal reasoning; long-tail generalization,2026-06-07
Improving Sparse Autoencoder with Dynamic Attention,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Improving_Sparse_Autoencoder_with_Dynamic_Attention_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.14925,sparse autoencoders; dynamic sparse attention; sparsemax; cross-attention architecture; foundation model activations; sparsity regularization; learnable dictionary; latent features; reconstruction loss; top-n classification,2026-06-07
SwitchCraft: Training-Free Multi-Event Video Generation with Attention Controls,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_SwitchCraft_Training-Free_Multi-Event_Video_Generation_with_Attention_Controls_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.23956,text-to-video diffusion models; multi-event video generation; training-free framework; attention controls; temporal grounding; Event-Aligned Query Steering; frame-level attention; event prompts; Auto-Balance Strength Solver; temporal consistency,2026-06-07
Hear you are: Teaching LLMs Spatial Reasoning with Vision and Spatial Sound,https://openaccess.thecvf.com/content/CVPR2026/papers/Ryu_Hear_you_are_Teaching_LLMs_Spatial_Reasoning_with_Vision_and_CVPR_2026_paper.pdf,,audio-visual spatial reasoning; spatial sound; binaural hearing; spatial audio-visual question answering; spatial alignment; audio-visual semantic correspondence; multimodal large language models; spatial comprehension; sound source localization; vision and spatial sound,2026-06-07
OlmoEarth: Stable Latent Image Modeling for Multimodal Earth Observation,https://openaccess.thecvf.com/content/CVPR2026/papers/Herzog_OlmoEarth_Stable_Latent_Image_Modeling_for_Multimodal_Earth_Observation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.13655,Earth observation; multimodal foundation model; spatio-temporal modeling; stable latent image modeling; self-supervised learning; masking strategy; representation embeddings; full fine-tuning; data collection and labeling platform; pretrained weights,2026-06-07
OmniBrainBench: A Comprehensive Multimodal Benchmark for Brain Imaging Analysis Across Multi-stage Clinical Tasks,https://openaccess.thecvf.com/content/CVPR2026/papers/Peng_OmniBrainBench_A_Comprehensive_Multimodal_Benchmark_for_Brain_Imaging_Analysis_Across_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.00846,OmniBrainBench; brain imaging analysis; multimodal VQA benchmark; multimodal large language models; brain imaging modalities; multi-stage clinical tasks; clinical workflow simulation; closed- and open-ended VQA; preoperative reasoning; visual-to-clinical gap,2026-06-07
