title,pdf,arxiv,keywords,conference_day
Locate-Then-Examine: Grounded Region Reasoning Improves Detection of AI-Generated Images,https://openaccess.thecvf.com/content/CVPR2026/papers/Ji_Locate-Then-Examine_Grounded_Region_Reasoning_Improves_Detection_of_AI-Generated_Images_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.04225,AI-generated image detection; vision-language models; image forensics; grounded region reasoning; suspicious region localization; region proposals; region-aware reasoning; TRACE dataset; region-level annotations; forensic explanations,2026-06-06
Dehallu3D: Hallucination-Mitigated 3D Generation from a Single Image via Cyclic View Consistency Refinement,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Dehallu3D_Hallucination-Mitigated_3D_Generation_from_a_Single_Image_via_Cyclic_CVPR_2026_paper.pdf,,3D reconstruction; hallucination mitigation; single-image 3D generation; cyclic view consistency; multi-view synthesis; 3D mesh generation; outlier removal; geometric continuity; Outlier Risk Measure; adaptive smoothness,2026-06-06
TextPecker: Rewarding Structural Anomaly Quantification for Enhancing Visual Text Rendering,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_TextPecker_Rewarding_Structural_Anomaly_Quantification_for_Enhancing_Visual_Text_Rendering_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.20903,Visual Text Rendering; text-to-image generation; structural anomaly quantification; visual text generation; RL-based optimization; noisy reward signals; character-level structural-anomaly annotations; stroke-editing synthesis engine; structural fidelity; Chinese text rendering,2026-06-06
Semantic Audio-Visual Navigation in Continuous Environments,https://openaccess.thecvf.com/content/CVPR2026/papers/Zeng_Semantic_Audio-Visual_Navigation_in_Continuous_Environments_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.19660,audio-visual navigation; Semantic Audio-Visual Navigation in Continuous Environments; SAVN-CE; continuous 3D environments; binaural audio rendering; room impulse responses; multimodal transformers; memory-augmented goal reasoning; self-motion cues; embodied agents,2026-06-06
Training High-Level Schedulers with Execution-Feedback Reinforcement Learning for Long-Horizon GUI Automation,https://openaccess.thecvf.com/content/CVPR2026/papers/Deng_Training_High-Level_Schedulers_with_Execution-Feedback_Reinforcement_Learning_for_Long-Horizon_GUI_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.22235,GUI automation; long-horizon tasks; vision-language models; GUI agents; execution-feedback reinforcement learning; high-level scheduling; task decomposition; state tracking; context compression; multi-agent framework,2026-06-06
TGTrack: Temporal Generative Learning for Unified Single Object Tracking,https://openaccess.thecvf.com/content/CVPR2026/papers/Geng_TGTrack_Temporal_Generative_Learning_for_Unified_Single_Object_Tracking_CVPR_2026_paper.pdf,,Single object tracking; Temporal generative learning; Transformer-based generative decoder; Autoregressive prediction; Gated fusion module; Time token embedding; Multi-modal tracking; Visual appearance modeling; Temporal dynamics; State-of-the-art unified tracking,2026-06-06
OrienPose: Orientation-Guided Novel View Synthesis for Single-Image Unseen Object Pose Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_OrienPose_Orientation-Guided_Novel_View_Synthesis_for_Single-Image_Unseen_Object_Pose_CVPR_2026_paper.pdf,,3D pose estimation; novel view synthesis; unseen object pose; orientation-aware guidance; viewpoint transformation; single-image pose estimation; orientation consistency loss; CAD model-free; geometric constraints; template matching,2026-06-06
Towards Motion Turing Test: Evaluating Human-Likeness in Humanoid Robots,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Towards_Motion_Turing_Test_Evaluating_Human-Likeness_in_Humanoid_Robots_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.06181,Motion Turing Test; humanoid robots; human-likeness evaluation; Human-Humanoid Motion dataset; HHMotion; SMPL-X representations; kinematic information; motion generation and control; human pose discrimination; motion human-likeness scoring,2026-06-06
VULCAN: Tool-Augmented Multi Agents for Iterative 3D Object Arrangement,https://openaccess.thecvf.com/content/CVPR2026/papers/Kuang_VULCAN_Tool-Augmented_Multi_Agents_for_Iterative_3D_Object_Arrangement_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.22351,Multimodal Large Language Models; 3D scene manipulation; 3D object arrangement; MCP-based API; visual grounding; function-level updates; specialized visual tools; perceptual feedback loop; 3D-aware manipulation; collaborative multi-agent framework,2026-06-06
DiT360: High-Fidelity Panoramic Image Generation via Hybrid Training,https://openaccess.thecvf.com/content/CVPR2026/papers/Feng_DiT360_High-Fidelity_Panoramic_Image_Generation_via_Hybrid_Training_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.11712,DiT360; panoramic image generation; hybrid training; perspective image guidance; panoramic refinement; text-to-panorama; circular padding; yaw loss; cube loss; boundary consistency,2026-06-06
HTTM: Head-wise Temporal Token Merging for Faster VGGT,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_HTTM_Head-wise_Temporal_Token_Merging_for_Faster_VGGT_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.21317,Head-wise Temporal Token Merging; Visual Geometry Grounded Transformer; VGGT acceleration; 3D scene reconstruction; global attention layers; all-to-all attention computation; training-free 3D token merging; multi-head granularity; spatial locality; temporal correspondence,2026-06-06
SenCache: Accelerating Diffusion Model Inference via Sensitivity-Aware Caching,https://openaccess.thecvf.com/content/CVPR2026/papers/Haghighi_SenCache_Accelerating_Diffusion_Model_Inference_via_Sensitivity-Aware_Caching_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.24208,diffusion model inference; video generation; training-free acceleration; caching; sensitivity-aware caching; denoising steps; model output sensitivity; noisy latent perturbations; dynamic caching policy; per-sample adaptive caching,2026-06-06
PAI-Bench: A Comprehensive Benchmark For Physical AI,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_PAI-Bench_A_Comprehensive_Benchmark_For_Physical_AI_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.01989,Physical AI; PAI-Bench; multi-modal large language models; video generative models; video generation; conditional video generation; video understanding; physical plausibility; physically coherent dynamics; causal interpretation,2026-06-06
ArtHOI: Taming Foundation Models for Monocular 4D Reconstruction of Hand-Articulated-Object Interactions,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_ArtHOI_Taming_Foundation_Models_for_Monocular_4D_Reconstruction_of_Hand-Articulated-Object_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25791,monocular 4D reconstruction; hand-articulated-object interactions; hand-object interactions; single monocular RGB video; foundation models; optimization-based framework; Adaptive Sampling Refinement; metric scale and pose optimization; Multimodal Large Language Model guided alignment; hand-object mesh composition optimization,2026-06-06
QueryOcc: Query-based Self-Supervision for 3D Semantic Occupancy,https://openaccess.thecvf.com/content/CVPR2026/papers/Lilja_QueryOcc_Query-based_Self-Supervision_for_3D_Semantic_Occupancy_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.17221,QueryOcc; 3D semantic occupancy; query-based self-supervision; autonomous driving; continuous 3D scene representation; 4D spatio-temporal queries; pseudo-point clouds; vision foundation models; raw lidar supervision; semantic RayIoU,2026-06-06
HDW-SR: High-Frequency Guided Diffusion Model based on Wavelet Decomposition for Image Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_HDW-SR_High-Frequency_Guided_Diffusion_Model_based_on_Wavelet_Decomposition_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.13175,single image super-resolution; diffusion model; wavelet decomposition; high-frequency guidance; residual map diffusion; wavelet-based downsampling; multi-scale frequency decomposition; sparse cross-attention; Dynamic Thresholding Block; fine-grained detail restoration,2026-06-06
MV-TAP: Tracking Any Point in Multi-View Videos,https://openaccess.thecvf.com/content/CVPR2026/papers/Koo_MV-TAP_Tracking_Any_Point_in_Multi-View_Videos_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.02006,multi-view point tracking; multi-view videos; dynamic scenes; point tracker; cross-view information; camera geometry; cross-view attention; spatio-temporal aggregation; trajectory estimation; synthetic training dataset,2026-06-06
MHopReg: Efficient Hierarchical Multi-Hop Graph Search for Point Cloud Registration,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_MHopReg_Efficient_Hierarchical_Multi-Hop_Graph_Search_for_Point_Cloud_Registration_CVPR_2026_paper.pdf,,Point cloud registration; outlier rejection; correspondence-based methods; hierarchical multi-hop graph search; transformation-invariant embeddings; cluster-balanced seed sampling; low-overlap regions; large-scale scenes; geometric consistency; spatial coverage,2026-06-06
EVATok: Adaptive Length Video Tokenization for Efficient Visual Autoregressive Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiong_EVATok_Adaptive_Length_Video_Tokenization_for_Efficient_Visual_Autoregressive_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.12267,adaptive length video tokenization; visual autoregressive generation; video tokenizers; discrete token sequences; optimal token assignment; lightweight routers; adaptive tokenizers; video reconstruction; class-to-video generation; video semantic encoders,2026-06-06
Self-Diffusion Driven Blind Imaging,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Self-Diffusion_Driven_Blind_Imaging_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.27439,blind imaging; blind inverse problems; self-diffusion; zero-shot self-supervised learning; blind image recovery; iterative reverse self-diffusion; blur kernel estimation; optical aberrations; motion blur; image deblurring,2026-06-06
Delta Rectified Flow Sampling for Text-to-Image Editing,https://openaccess.thecvf.com/content/CVPR2026/papers/Beaudouin_Delta_Rectified_Flow_Sampling_for_Text-to-Image_Editing_CVPR_2026_paper.pdf,https://arxiv.org/abs/2509.05342,Delta Rectified Flow Sampling; rectified flow models; text-to-image editing; inversion-free editing; path-aware editing; velocity fields; over-smoothing artifacts; time-dependent shift term; Delta Denoising Score; FlowEdit,2026-06-06
EgoProx: Evaluating MLLMs on Egocentric 3D Proximity Reasoning Across a Cognitive Hierarchy,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_EgoProx_Evaluating_MLLMs_on_Egocentric_3D_Proximity_Reasoning_Across_a_CVPR_2026_paper.pdf,,3D proximity reasoning; egocentric vision; multimodal large language models; embodied AI; spatial reasoning; visual question answering; cognitive hierarchy; chain-of-thought reasoning; benchmark dataset; agent-based data generation,2026-06-06
ST4R-Splat: Spatio-Temporal Referring Segmentation in 4D Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Meng_ST4R-Splat_Spatio-Temporal_Referring_Segmentation_in_4D_Gaussian_Splatting_CVPR_2026_paper.pdf,,4D Gaussian Splatting; spatio-temporal referring segmentation; natural language grounding; dynamic 4D environments; instance segmentation; temporal localization; referring expressions; 4D reconstruction; multimodal learning; scene understanding,2026-06-06
Archon: A Unified Multimodal Model for Holistic Digital Human Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Bao_Archon_A_Unified_Multimodal_Model_for_Holistic_Digital_Human_Generation_CVPR_2026_paper.pdf,,multimodal learning; digital human generation; avatar generation; video diffusion; semantic video reparameterization; autoregressive modeling; cross-modal tasks; talking head synthesis; token reduction; unified framework,2026-06-06
Suppressing Non-Semantic Noise in Masked Image Modeling Representations,https://openaccess.thecvf.com/content/CVPR2026/papers/Hjelkrem-Tan_Suppressing_Non-Semantic_Noise_in_Masked_Image_Modeling_Representations_CVPR_2026_paper.pdf,,Masked Image Modeling; self-supervised vision; semantic invariance; non-semantic information; Principal Component Analysis; patch representations; zero-shot performance; Semantically Orthogonal Artifact Projection; linear head; representation learning,2026-06-06
Harmonized Feature Conditioning and Frequency-Prompt Personalization for Multi-Rater Medical Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Karimijafarbigloo_Harmonized_Feature_Conditioning_and_Frequency-Prompt_Personalization_for_Multi-Rater_Medical_Segmentation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.08210,multi-rater medical image segmentation; probabilistic segmentation; annotator variability; acquisition artifacts; adaptive feature conditioning; frequency-domain personalization; Harmonizer Network; High-Frequency Prompt Modules; Generalized Energy Distance regularization; clinically meaningful uncertainty,2026-06-06
Velox: Learning Representations of 4D Geometry and Appearance,https://openaccess.thecvf.com/content/CVPR2026/papers/Malik_Velox_Learning_Representations_of_4D_Geometry_and_Appearance_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.04527,4D geometry and appearance; latent representations; unstructured dynamic point clouds; spatiotemporal color point clouds; dynamic shape tokens; 4D surface decoder; time-varying surface distribution; 3D Gaussians; video-to-4D generation; image-to-4D generation,2026-06-06
"Aligning Text, Images and 3D Structure Token-by-Token",https://openaccess.thecvf.com/content/CVPR2026/papers/Sahoo_Aligning_Text_Images_and_3D_Structure_Token-by-Token_CVPR_2026_paper.pdf,https://arxiv.org/abs/2506.08002,autoregressive models; structured 3D scenes; unified LLM framework; language-image-3D alignment; 3D scene tokenization; complex 3D object tokenization; 3D scene rendering; 3D object recognition; instruction-following; single-image 3D scene reconstruction,2026-06-06
"Linking Perception, Confidence and Accuracy in MLLMs",https://openaccess.thecvf.com/content/CVPR2026/papers/Du_Linking_Perception_Confidence_and_Accuracy_in_MLLMs_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.12149,Multi-modal Large Language Models; confidence miscalibration; Confidence-Driven Reinforcement Learning; original-noise image pairs; confidence-based reward; perceptual sensitivity; calibrated confidence; Confidence-Aware Test-Time Scaling; Self-Consistency; Visual Self-Check,2026-06-06
"Diagram2Structure: Unlocking LLMs' Diagram Comprehension through DiagramDiff, a Framework for Structuring Offline Diagrams",https://openaccess.thecvf.com/content/CVPR2026/papers/Hu_Diagram2Structure_Unlocking_LLMs_Diagram_Comprehension_through_DiagramDiff_a_Framework_for_CVPR_2026_paper.pdf,,DiagramDiff; diagram reconstruction; offline diagram understanding; diagram element recognition; LLM diagram comprehension; structured data representation; instance-level detection; diagram-to-structure conversion; semantic reasoning; diagram editing,2026-06-06
AVA-Bench: Atomic Visual Ability Benchmark for Vision Foundation Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Mai_AVA-Bench_Atomic_Visual_Ability_Benchmark_for_Vision_Foundation_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2506.09082,vision foundation models; AVA-Bench; Atomic Visual Abilities; Visual Question Answering benchmarks; VFM evaluation; localization; depth estimation; spatial understanding; ability fingerprints; efficient evaluation,2026-06-06
MOMO: Mars Orbital MOdel Foundation Model for Mars Orbital Applications,https://openaccess.thecvf.com/content/CVPR2026/papers/Purohit_MOMO_Mars_Orbital_MOdel_Foundation_Model_for_Mars_Orbital_Applications_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.02719,Mars remote sensing; multi-sensor foundation model; Mars orbital data; model merge; Equal Validation Loss; task arithmetic; HiRISE; CTX; THEMIS; Mars-Bench,2026-06-06
LiDAR Prompted Spatio-Temporal Multi-View Stereo for Autonomous Driving,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_LiDAR_Prompted_Spatio-Temporal_Multi-View_Stereo_for_Autonomous_Driving_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.03765,LiDAR-prompted depth estimation; spatio-temporal multi-view stereo; autonomous driving perception; metric depth accuracy; MVS cost volume; geometric prompts; triple-cue combiner; temporal consistency; zero-shot cross-domain transfer; DriveMVS,2026-06-06
Zero-Shot Image Denoising via Hybrid Prior-Guided Pseudo Sample Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_Zero-Shot_Image_Denoising_via_Hybrid_Prior-Guided_Pseudo_Sample_Generation_CVPR_2026_paper.pdf,,Zero-shot image denoising; Hybrid prior-guided framework; Pseudo sample generation; Local image priors; Global image priors; Spatial locality; Nonlocal self-similarity; Fourier domain loss; Gradient merging; Spectral band weighting,2026-06-06
ADSeeker: A Knowledge-Grounded Reasoning Framework for Industry Anomaly Detection and Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_ADSeeker_A_Knowledge-Grounded_Reasoning_Framework_for_Industry_Anomaly_Detection_and_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.03088,ADSeeker; industry anomaly detection; knowledge-grounded reasoning; multimodal large language models; visual document knowledge base; image-document pairs; Query Image-Knowledge Retrieval-Augmented Generation; zero-shot anomaly detection; Hierarchical Sparse Prompt; Multi-type Anomaly MulA,2026-06-06
UniLS: End-to-End Audio-Driven Avatars for Unified Listening and Speaking,https://openaccess.thecvf.com/content/CVPR2026/papers/Chu_UniLS_End-to-End_Audio-Driven_Avatars_for_Unified_Listening_and_Speaking_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.09327,audio-driven avatars; unified speak-listen expressions; conversational avatars; listening motion generation; dual-track audio; internal motion prior; audio-free autoregressive generator; facial motion dynamics; natural listening expressions; interactive digital humans,2026-06-06
CineScene: Implicit 3D as Effective Scene Representation for Cinematic Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_CineScene_Implicit_3D_as_Effective_Scene_Representation_for_Cinematic_Video_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.06959,cinematic video generation; decoupled scene context; implicit 3D-aware scene representation; camera-controlled video synthesis; scene consistency; dynamic subjects; VGGT; text-to-video generation; random-shuffling training strategy; Unreal Engine 5 dataset,2026-06-06
NIL: No-data Imitation Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Albaba_NIL_No-data_Imitation_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2503.10626,No-data Imitation Learning; imitation learning; video diffusion models; 3D motor skills; 2D-generated videos; vision transformers; video embedding distance; segmented video frame similarity; humanoid robot locomotion; diverse morphologies,2026-06-06
Humanoid Generative Pre-Training for Zero-Shot Motion Tracking,https://openaccess.thecvf.com/content/CVPR2026/papers/Qi_Humanoid_Generative_Pre-Training_for_Zero-Shot_Motion_Tracking_CVPR_2026_paper.pdf,,3D motion capture; whole-body control; generative pre-training; zero-shot motion tracking; Transformer with causal attention; motion retargeting; mocap datasets; humanoid motion synthesis; dynamic behavior tracking; motion generalization,2026-06-06
SAMIX: Reinforcing SAM2 with Semantic Adapter and Reference Selecting Policy for Mix-Supervised Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Hu_SAMIX_Reinforcing_SAM2_with_Semantic_Adapter_and_Reference_Selecting_Policy_CVPR_2026_paper.pdf,,Segment Anything Model 2; semantic adapter; mix-supervised segmentation; pseudo-label generation; weak labels; spatial prompts; reference selecting policy; reinforcement learning; mask quality; image segmentation,2026-06-06
Stochastic Ray Tracing for the Reconstruction of 3D Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Stochastic_Ray_Tracing_for_the_Reconstruction_of_3D_Gaussian_Splatting_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.23637,stochastic ray tracing; 3D Gaussian Splatting; ray-traced 3DGS; differentiable rendering; sorting-free rendering; Monte Carlo estimator; pixel-color gradients; relightable 3DGS; ray-traced shadow rays; per-Gaussian shading,2026-06-06
Uni-Encoder Meets Multi-Encoders: Representation Before Fusion for Brain Tumor Segmentation with Missing Modalities,https://openaccess.thecvf.com/content/CVPR2026/papers/Song_Uni-Encoder_Meets_Multi-Encoders_Representation_Before_Fusion_for_Brain_Tumor_Segmentation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.22177,brain tumor segmentation; missing modalities; multimodal MRI; UniME; Uni-Encoder; modality-specific CNN Multi-Encoders; masked image modeling; Vision Transformer; feature fusion; BraTS 2023 and BraTS 2024,2026-06-06
Training-free Mixed-Resolution Latent Upsampling for Spatially Accelerated Diffusion Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Jeong_Training-free_Mixed-Resolution_Latent_Upsampling_for_Spatially_Accelerated_Diffusion_Transformers_CVPR_2026_paper.pdf,https://arxiv.org/abs/2507.08422,Diffusion transformers; spatial acceleration; latent upsampling; Region-Adaptive Latent Upsampling; mixed-resolution latent upsampling; high-frequency edge artifacts; aliasing mitigation; noise-timestep matching; Stable Diffusion 3; temporal acceleration methods,2026-06-06
PersonaLive! Expressive Portrait Image Animation for Live Streaming,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_PersonaLive_Expressive_Portrait_Image_Animation_for_Live_Streaming_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.11253,diffusion-based portrait animation; real-time portrait animation; live streaming; hybrid implicit signals; implicit facial representations; 3D implicit keypoints; image-level motion control; appearance distillation; autoregressive micro-chunk streaming generation; historical keyframe mechanism,2026-06-06
ProM3E: Probabilistic Masked MultiModal Embedding Model for Ecology,https://openaccess.thecvf.com/content/CVPR2026/papers/Sastry_ProM3E_Probabilistic_Masked_MultiModal_Embedding_Model_for_Ecology_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.02946,probabilistic masked multimodal embedding; ecology; any-to-any multimodal generation; masked modality reconstruction; embedding space; modality inversion; modality fusion feasibility; cross-modal retrieval; inter-modal and intra-modal similarities; linear probing,2026-06-06
FUN REC * Reconstructing Functional 3D Scenes from Egocentric Interaction Videos,https://openaccess.thecvf.com/content/CVPR2026/papers/Delitzas_FUN_REC__Reconstructing_Functional_3D_Scenes_from_Egocentric_Interaction_CVPR_2026_paper.pdf,,3D scene reconstruction; egocentric RGB-D videos; articulated part discovery; kinematic parameter estimation; 3D motion tracking; canonical space geometry; simulation-compatible meshes; affordance mapping; robot-scene interaction; functional 3D digital twins,2026-06-06
Revisiting Unknowns: Towards Effective and Efficient Open-Set Active Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Zong_Revisiting_Unknowns_Towards_Effective_and_Efficient_Open-Set_Active_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.07898,open-set active learning; E2OAL; detector-free framework; labeled unknowns; label-guided clustering; contrastively pre-trained feature space; structure-aware F1-product objective; Dirichlet-calibrated auxiliary head; logit-margin purity score; two-stage query strategy,2026-06-06
MoE-GRPO: Optimizing Mixture-of-Experts via Reinforcement Learning in Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Ko_MoE-GRPO_Optimizing_Mixture-of-Experts_via_Reinforcement_Learning_in_Vision-Language_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.24984,Mixture-of-Experts; reinforcement learning; Vision-Language Models; expert routing; Group Relative Policy Optimization; top-K routing; modality-aware router guidance; multi-modal image and video benchmarks; expert overfitting; task-level expert specialization,2026-06-06
Solving Minimal Problems Without Matrix Inversion Using FFT-Based Interpolation,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_Solving_Minimal_Problems_Without_Matrix_Inversion_Using_FFT-Based_Interpolation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.06572,minimal problems; camera geometry estimation; multivariate polynomial equations; Gröbner-basis solvers; resultant-based solvers; sparse hidden-variable resultants; inverse fast Fourier transform interpolation; determinant polynomial reconstruction; rank-1 deficient submatrices; Cramer's rule,2026-06-06
Parameter-Efficient Semantic Augmentation for Enhancing Open-Vocabulary Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Cao_Parameter-Efficient_Semantic_Augmentation_for_Enhancing_Open-Vocabulary_Object_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.04444,open-vocabulary object detection; semantic augmentation; HSA-DINO; parameter-efficient adaptation; domain shift; multi-scale prompt bank; image feature pyramids; hierarchical semantics; semantic-aware router; open-vocabulary generalization,2026-06-06
RegionFuse: Region-Adaptive Pixel Distribution Learning for Infrared and Visible Image Fusion,https://openaccess.thecvf.com/content/CVPR2026/papers/Xia_RegionFuse_Region-Adaptive_Pixel_Distribution_Learning_for_Infrared_and_Visible_Image_CVPR_2026_paper.pdf,,Infrared and Visible Image Fusion; Pixel Distribution Learning; Region-Adaptive Fusion; Mixture of Region Attention; Region Feature Compression; Multi-modal Image Fusion; Local Pixel Distributions; Expert Assignment; Feature Interaction; NIR-VIS Fusion,2026-06-06
Task-Driven Implicit Representations for Automated Design of LiDAR Systems,https://openaccess.thecvf.com/content/CVPR2026/papers/Behari_Task-Driven_Implicit_Representations_for_Automated_Design_of_LiDAR_Systems_CVPR_2026_paper.pdf,https://arxiv.org/abs/2505.22344,automated LiDAR system design; task-driven implicit representations; six-dimensional design space; flow-based generative modeling; task-specific implicit densities; parametric sensor distributions; expectation-maximization; constraint-aware LiDAR design; 3D vision; object detection,2026-06-06
Proxy3D: Efficient 3D Representations for Vision-Language Models via Semantic Clustering and Alignment,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_Proxy3D_Efficient_3D_Representations_for_Vision-Language_Models_via_Semantic_Clustering_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.08064,vision-language models; spatial intelligence; 3D proxy representations; semantic-aware clustering; geometric encoders; representation alignment; SpaceSpan dataset; multi-stage training; 3D visual question answering; visual grounding,2026-06-06
MV3DIS: Multi-View Mask Matching via 3D Guides for Zero-Shot 3D Instance Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_MV3DIS_Multi-View_Mask_Matching_via_3D_Guides_for_Zero-Shot_3D_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.08916,zero-shot 3D instance segmentation; multi-view mask matching; 3D-guided mask matching; Segment Anything Model; 2D mask consistency; 3D priors; coarse-to-fine segmentation; depth consistency weighting; 3D-to-2D correspondence; ScanNetV2,2026-06-06
InvAD: Inversion-based Reconstruction-Free Anomaly Detection with Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Sakai_InvAD_Inversion-based_Reconstruction-Free_Anomaly_Detection_with_Diffusion_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2504.05662,inversion-based anomaly detection; diffusion models; reconstruction-free formulation; detection via noising; latent space; DDIM inversion; anomaly scoring; probability flow ODE; Euler method; unsupervised anomaly detection,2026-06-06
PHASE-Net: Physics-Grounded Harmonic Attention System for Efficient Remote Photoplethysmography Measurement,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_PHASE-Net_Physics-Grounded_Harmonic_Attention_System_for_Efficient_Remote_Photoplethysmography_Measurement_CVPR_2026_paper.pdf,https://arxiv.org/abs/2509.24850,remote photoplethysmography; physics-informed rPPG; Navier-Stokes hemodynamics; second-order dynamical system; Temporal Convolutional Network; PHASE-Net; Zero-FLOPs Axial Swapper; Adaptive Spatial Filter; Gated TCN; pulse recovery,2026-06-06
OmniZip: Audio-Guided Dynamic Token Compression for Fast Omnimodal Large Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Tao_OmniZip_Audio-Guided_Dynamic_Token_Compression_for_Fast_Omnimodal_Large_Language_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.14582,OmniZip; omnimodal large language models; audio-video understanding; multimodal token compression; audio-guided token pruning; salient audio tokens; audio retention score; cross-modal similarity; interleaved spatio-temporal compression; training-free inference acceleration,2026-06-06
TerraScope: Pixel-Grounded Visual Reasoning for Earth Observation,https://openaccess.thecvf.com/content/CVPR2026/papers/Shu_TerraScope_Pixel-Grounded_Visual_Reasoning_for_Earth_Observation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.19039,pixel-grounded geospatial reasoning; earth observation; vision-language models; modality-flexible reasoning; optical-SAR fusion; multi-temporal reasoning; change analysis; pixel-level masks; reasoning chains; TerraScope-Bench,2026-06-06
FedMPT: Federated Multi-Label Prompt Tuning of Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_FedMPT_Federated_Multi-Label_Prompt_Tuning_of_Vision-Language_Models_CVPR_2026_paper.pdf,,Multi-Label Recognition; Vision-Language Models; Federated Learning; Prompt Tuning; Causal Model; Front-Door Adjustment; Label Correlations; Large Language Model; Optimal Transport; Condition-Enriched Prompts,2026-06-06
Fine-Grained GRPO for Precise Preference Alignment in Flow Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Fine-Grained_GRPO_for_Precise_Preference_Alignment_in_Flow_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.01982,Granular-GRPO; flow-based generative models; online reinforcement learning; preference alignment; Stochastic Differential Equations; denoising trajectories; Singular Stochastic Sampling; credit assignment; Multi-Granularity Advantage Integration; flow-based GRPO,2026-06-06
